Total secondary entries: 56320	
Used secondary entries: 36077	
IDX	LPA	PPA	STATE
1171	-1	-1	0	
1172	-1	-1	0	
1173	-1	-1	0	
1174	1002840	1059986	1	
1175	1002849	1059987	1	
1176	1002858	1059988	1	
1177	-1	-1	0	
1178	-1	-1	0	
1179	-1	-1	0	
1180	1002859	1059989	1	
1181	1002860	1059990	1	
1182	1002861	1059991	1	
1183	848405	871355	1	
1184	848409	871356	1	
1185	848411	871357	1	
1186	-1	-1	0	
1187	-1	-1	0	
1188	-1	-1	0	
1189	-1	-1	0	
1190	1002877	1059993	1	
1191	1002879	1059994	1	
1192	1002884	1059995	1	
1193	1002886	1059996	1	
1194	-1	-1	0	
1195	-1	-1	0	
1196	1002895	1059999	1	
1197	1002899	1060000	1	
1198	1002900	1060001	1	
1199	-1	-1	0	
1200	-1	-1	0	
1201	1002903	1060002	1	
1202	1002905	1060003	1	
1203	-1	-1	0	
1204	1002907	1060005	1	
1205	1002909	1060006	1	
1206	-1	-1	0	
1207	1002917	1060007	1	
1208	-1	-1	0	
1209	-1	-1	0	
1210	1002927	1060010	1	
1211	-1	-1	0	
1212	1002929	1060011	1	
1213	1002935	1060012	1	
1214	-1	-1	0	
1215	-1	-1	0	
1216	-1	-1	0	
1217	1002945	1060015	1	
1218	1002951	1060016	1	
1219	1002958	1060017	1	
1220	1002963	1060018	1	
1221	585606	781718	1	
1222	-1	-1	0	
1223	-1	-1	0	
1224	-1	-1	0	
1225	1002968	1060020	1	
1226	-1	-1	0	
1227	1002970	1060021	1	
1228	1002992	1060022	1	
1229	1002996	1060023	1	
1230	-1	-1	0	
1231	1003001	1060025	1	
1232	1003005	1060026	1	
1233	-1	-1	0	
1234	-1	-1	0	
1235	1003007	1060028	1	
1236	1003015	1060029	1	
1237	-1	-1	0	
1238	1003016	1060030	1	
1239	1003017	1060031	1	
1240	1003018	1060032	1	
1241	1003021	1060033	1	
1242	-1	-1	0	
1243	-1	-1	0	
1244	1003022	1060034	1	
1245	1003028	1060035	1	
1246	-1	-1	0	
1247	-1	-1	0	
1248	1003031	1060036	1	
1249	1003038	1060037	1	
1250	-1	-1	0	
1251	1003040	1060039	1	
1252	-1	-1	0	
1253	-1	-1	0	
1254	1003042	1060040	1	
1255	1003047	1060041	1	
1256	-1	-1	0	
1257	-1	-1	0	
1258	1003054	1060043	1	
1259	1003055	1060044	1	
1260	1003056	1060045	1	
1261	1003057	1060046	1	
1262	-1	-1	0	
1263	1003063	1060047	1	
1264	-1	-1	0	
1265	1003073	1060048	1	
1266	-1	-1	0	
1267	1003075	1060049	1	
1268	1003076	1060050	1	
1269	-1	-1	0	
1270	1003080	1060051	1	
1271	1003085	1060052	1	
1272	-1	-1	0	
1273	-1	-1	0	
1274	-1	-1	0	
1275	-1	-1	0	
1276	1003095	1060055	1	
1277	1003099	1060056	1	
1278	1003103	1060057	1	
1279	1003107	1060058	1	
1280	1003108	1060059	1	
1281	1003122	1060060	1	
1282	1003123	1060061	1	
1283	-1	-1	0	
1284	1003126	1060063	1	
1285	-1	-1	0	
1286	1003130	1060064	1	
1287	1003134	1060065	1	
1288	1003142	1060066	1	
1289	1003148	1060067	1	
1290	1003154	1060068	1	
1291	1003162	1060069	1	
1292	1003165	1060070	1	
1293	1003167	1060071	1	
1294	1003175	1060072	1	
1295	1003184	1060073	1	
1296	1003187	1060074	1	
1297	-1	-1	0	
1298	-1	-1	0	
1299	1003190	1060075	1	
1300	1003191	1060076	1	
1301	1003192	1060077	1	
1302	1003196	1060078	1	
1303	1003202	1060079	1	
1304	1003220	1060080	1	
1305	1003222	1060081	1	
1306	1003228	1060082	1	
1307	1003243	1060083	1	
1308	1003248	1060084	1	
1309	-1	-1	0	
1310	1003265	1060085	1	
1311	1003268	1060086	1	
1312	1003270	1060087	1	
1313	-1	-1	0	
1314	1003277	1060088	1	
1315	1003279	1060089	1	
1316	1003283	1060090	1	
1317	1003289	1060091	1	
1318	-1	-1	0	
1319	1003293	1060093	1	
1320	1003296	1060094	1	
1321	1003297	1060095	1	
1322	-1	-1	0	
1323	998726	1060097	1	
1324	-1	-1	0	
1325	998731	1060098	1	
1326	998732	1060099	1	
1327	998736	1060100	1	
1328	998739	1060101	1	
1329	-1	-1	0	
1330	998750	1060103	1	
1331	998753	1060104	1	
1332	998754	1060105	1	
1333	998757	1060106	1	
1334	998758	1060107	1	
1335	998772	1060108	1	
1336	998777	1060109	1	
1337	998797	1060110	1	
1338	998800	1060111	1	
1339	998810	1060112	1	
1340	998814	1060113	1	
1341	998819	1060114	1	
1342	998825	1060115	1	
1343	998835	1060116	1	
1344	-1	-1	0	
1345	-1	-1	0	
1346	-1	-1	0	
1347	998836	1060117	1	
1348	998844	1060118	1	
1349	998847	1060119	1	
1350	998854	1060120	1	
1351	998857	1060121	1	
1352	-1	-1	0	
1353	998862	1060122	1	
1354	998863	1060123	1	
1355	998864	1060124	1	
1356	998865	1060125	1	
1357	-1	-1	0	
1358	998884	1060126	1	
1359	998887	1060127	1	
1360	998889	1060128	1	
1361	998894	1060129	1	
1362	998906	1060130	1	
1363	998907	1060131	1	
1364	998920	1060132	1	
1365	-1	-1	0	
1366	998932	1060134	1	
1367	-1	-1	0	
1368	998948	1060135	1	
1369	998955	1060136	1	
1370	749014	825500	1	
1371	-1	-1	0	
1372	998969	1060138	1	
1373	-1	-1	0	
1374	998980	1060139	1	
1375	998982	1060140	1	
1376	998983	1060141	1	
1377	998987	1060142	1	
1378	-1	-1	0	
1379	-1	-1	0	
1380	-1	-1	0	
1381	998993	1060144	1	
1382	998997	1060145	1	
1383	910546	965578	1	
1384	910549	965579	1	
1385	-1	-1	0	
1386	910552	965581	1	
1387	749078	825517	1	
1388	910558	965582	1	
1389	910562	965583	1	
1390	910575	965584	1	
1391	749098	825521	1	
1392	749106	825522	1	
1393	999000	1060146	1	
1394	868660	917715	1	
1395	868664	917716	1	
1396	868666	917717	1	
1397	-1	-1	0	
1398	868673	917719	1	
1399	868674	917720	1	
1400	-1	-1	0	
1401	-1	-1	0	
1402	999003	1060148	1	
1403	999004	1060149	1	
1404	-1	-1	0	
1405	999005	1060150	1	
1406	999009	1060151	1	
1407	999012	1060152	1	
1408	999016	1060153	1	
1409	-1	-1	0	
1410	-1	-1	0	
1411	-1	-1	0	
1412	999024	1060155	1	
1413	999030	1060156	1	
1414	-1	-1	0	
1415	999033	1060158	1	
1416	999042	1060159	1	
1417	-1	-1	0	
1418	999044	1060160	1	
1419	999046	1060161	1	
1420	999047	1060162	1	
1421	-1	-1	0	
1422	-1	-1	0	
1423	-1	-1	0	
1424	999055	1060164	1	
1425	999056	1060165	1	
1426	-1	-1	0	
1427	-1	-1	0	
1428	999065	1060168	1	
1429	999070	1060169	1	
1430	999071	1060170	1	
1431	999073	1060171	1	
1432	-1	-1	0	
1433	999076	1060172	1	
1434	999077	1060173	1	
1435	999086	1060174	1	
1436	999097	1060175	1	
1437	999098	1060176	1	
1438	999105	1060177	1	
1439	999109	1060178	1	
1440	999111	1060179	1	
1441	-1	-1	0	
1442	999120	1060181	1	
1443	999125	1060182	1	
1444	999132	1060183	1	
1445	999142	1060184	1	
1446	-1	-1	0	
1447	-1	-1	0	
1448	-1	-1	0	
1449	-1	-1	0	
1450	-1	-1	0	
1451	-1	-1	0	
1452	999143	1060185	1	
1453	-1	-1	0	
1454	-1	-1	0	
1455	-1	-1	0	
1456	-1	-1	0	
1457	-1	-1	0	
1458	999144	1060186	1	
1459	-1	-1	0	
1460	-1	-1	0	
1461	-1	-1	0	
1462	999147	1060187	1	
1463	-1	-1	0	
1464	-1	-1	0	
1465	-1	-1	0	
1466	-1	-1	0	
1467	-1	-1	0	
1468	-1	-1	0	
1469	-1	-1	0	
1470	-1	-1	0	
1471	-1	-1	0	
1472	-1	-1	0	
1473	-1	-1	0	
1474	-1	-1	0	
1475	-1	-1	0	
1476	-1	-1	0	
1477	-1	-1	0	
1478	-1	-1	0	
1479	-1	-1	0	
1480	-1	-1	0	
1481	-1	-1	0	
1482	-1	-1	0	
1483	999149	1060188	1	
1484	999151	1060189	1	
1485	999158	1060190	1	
1486	-1	-1	0	
1487	999163	1060191	1	
1488	-1	-1	0	
1489	-1	-1	0	
1490	-1	-1	0	
1491	-1	-1	0	
1492	-1	-1	0	
1493	-1	-1	0	
1494	-1	-1	0	
1495	-1	-1	0	
1496	-1	-1	0	
1497	-1	-1	0	
1498	999166	1060193	1	
1499	-1	-1	0	
1500	-1	-1	0	
1501	999168	1060194	1	
1502	-1	-1	0	
1503	999170	1060195	1	
1504	727975	781998	1	
1505	-1	-1	0	
1506	-1	-1	0	
1507	-1	-1	0	
1508	-1	-1	0	
1509	-1	-1	0	
1510	-1	-1	0	
1511	-1	-1	0	
1512	999172	1060196	1	
1513	-1	-1	0	
1514	-1	-1	0	
1515	-1	-1	0	
1516	-1	-1	0	
1517	-1	-1	0	
1518	999175	1060197	1	
1519	-1	-1	0	
1520	-1	-1	0	
1521	-1	-1	0	
1522	-1	-1	0	
1523	-1	-1	0	
1524	999189	1060198	1	
1525	-1	-1	0	
1526	-1	-1	0	
1527	-1	-1	0	
1528	-1	-1	0	
1529	-1	-1	0	
1530	-1	-1	0	
1531	-1	-1	0	
1532	-1	-1	0	
1533	-1	-1	0	
1534	-1	-1	0	
1535	-1	-1	0	
1536	386095	639880	1	
1537	-1	-1	0	
1538	-1	-1	0	
1539	-1	-1	0	
1540	-1	-1	0	
1541	-1	-1	0	
1542	-1	-1	0	
1543	-1	-1	0	
1544	999191	1060199	1	
1545	386515	639889	1	
1546	999193	1060200	1	
1547	386615	639891	1	
1548	-1	-1	0	
1549	-1	-1	0	
1550	999195	1060201	1	
1551	-1	-1	0	
1552	-1	-1	0	
1553	-1	-1	0	
1554	-1	-1	0	
1555	-1	-1	0	
1556	-1	-1	0	
1557	-1	-1	0	
1558	-1	-1	0	
1559	-1	-1	0	
1560	999204	1060202	1	
1561	-1	-1	0	
1562	999205	1060203	1	
1563	-1	-1	0	
1564	-1	-1	0	
1565	999209	1060204	1	
1566	-1	-1	0	
1567	-1	-1	0	
1568	-1	-1	0	
1569	-1	-1	0	
1570	-1	-1	0	
1571	-1	-1	0	
1572	-1	-1	0	
1573	-1	-1	0	
1574	-1	-1	0	
1575	-1	-1	0	
1576	999214	1060206	1	
1577	-1	-1	0	
1578	-1	-1	0	
1579	744276	1012421	1	
1580	744295	1012422	1	
1581	744362	1012423	1	
1582	999225	1060207	1	
1583	999226	1060208	1	
1584	744440	1012426	1	
1585	744459	1012427	1	
1586	999237	1060209	1	
1587	-1	-1	0	
1588	744686	1012430	1	
1589	-1	-1	0	
1590	-1	-1	0	
1591	-1	-1	0	
1592	-1	-1	0	
1593	-1	-1	0	
1594	-1	-1	0	
1595	-1	-1	0	
1596	-1	-1	0	
1597	-1	-1	0	
1598	999243	1060210	1	
1599	999246	1060211	1	
1600	-1	-1	0	
1601	-1	-1	0	
1602	-1	-1	0	
1603	-1	-1	0	
1604	-1	-1	0	
1605	999256	1060213	1	
1606	-1	-1	0	
1607	999258	1060214	1	
1608	-1	-1	0	
1609	999260	1060215	1	
1610	-1	-1	0	
1611	-1	-1	0	
1612	-1	-1	0	
1613	-1	-1	0	
1614	-1	-1	0	
1615	-1	-1	0	
1616	-1	-1	0	
1617	-1	-1	0	
1618	-1	-1	0	
1619	-1	-1	0	
1620	999267	1060216	1	
1621	-1	-1	0	
1622	-1	-1	0	
1623	-1	-1	0	
1624	999278	1060217	1	
1625	-1	-1	0	
1626	-1	-1	0	
1627	-1	-1	0	
1628	-1	-1	0	
1629	-1	-1	0	
1630	-1	-1	0	
1631	-1	-1	0	
1632	-1	-1	0	
1633	-1	-1	0	
1634	999282	1060218	1	
1635	849298	871620	1	
1636	-1	-1	0	
1637	-1	-1	0	
1638	-1	-1	0	
1639	849312	871624	1	
1640	-1	-1	0	
1641	-1	-1	0	
1642	999284	1060219	1	
1643	240786	406853	1	
1644	999287	1060220	1	
1645	999288	1060221	1	
1646	999303	1060222	1	
1647	999306	1060223	1	
1648	999308	1060224	1	
1649	999315	1060225	1	
1650	999319	1060226	1	
1651	-1	-1	0	
1652	999324	1060228	1	
1653	999325	1060229	1	
1654	999327	1060230	1	
1655	999332	1060231	1	
1656	999336	1060232	1	
1657	999345	1060233	1	
1658	999356	1060234	1	
1659	999360	1060235	1	
1660	-1	-1	0	
1661	999365	1060237	1	
1662	-1	-1	0	
1663	999375	1060239	1	
1664	999376	1060240	1	
1665	999379	1060241	1	
1666	999381	1060242	1	
1667	999386	1060243	1	
1668	999390	1060244	1	
1669	999393	1060245	1	
1670	999395	1060246	1	
1671	999398	1060247	1	
1672	999403	1060248	1	
1673	927580	965844	1	
1674	999404	1060249	1	
1675	999405	1060250	1	
1676	927583	965846	1	
1677	927586	965847	1	
1678	927592	965848	1	
1679	927599	965849	1	
1680	999406	1060251	1	
1681	927604	965851	1	
1682	999409	1060252	1	
1683	927625	965853	1	
1684	999411	1060253	1	
1685	893277	917984	1	
1686	999425	1060254	1	
1687	893282	917986	1	
1688	-1	-1	0	
1689	893287	917988	1	
1690	999435	1060255	1	
1691	-1	-1	0	
1692	893298	917991	1	
1693	999442	1060257	1	
1694	999444	1060258	1	
1695	999445	1060259	1	
1696	999457	1060260	1	
1697	999470	1060261	1	
1698	999473	1060262	1	
1699	-1	-1	0	
1700	999477	1060264	1	
1701	999482	1060265	1	
1702	999496	1060266	1	
1703	999507	1060267	1	
1704	999511	1060268	1	
1705	999512	1060269	1	
1706	999517	1060270	1	
1707	999518	1060271	1	
1708	579746	732577	1	
1709	999520	1060272	1	
1710	999521	1060273	1	
1711	999523	1060274	1	
1712	999529	1060275	1	
1713	999531	1060276	1	
1714	999533	1060277	1	
1715	999535	1060278	1	
1716	-1	-1	0	
1717	999551	1060280	1	
1718	999554	1060281	1	
1719	999555	1060282	1	
1720	999560	1060283	1	
1721	999576	1060284	1	
1722	999577	1060285	1	
1723	999581	1060286	1	
1724	999589	1060287	1	
1725	999608	1060288	1	
1726	999613	1060289	1	
1727	999629	1060290	1	
1728	999630	1060291	1	
1729	930463	1060292	1	
1730	930471	1060293	1	
1731	930484	1060294	1	
1732	930485	1060295	1	
1733	930486	1060296	1	
1734	930489	1060297	1	
1735	930491	1060298	1	
1736	930499	1060299	1	
1737	930501	1060300	1	
1738	930530	1060301	1	
1739	930564	1060302	1	
1740	-1	-1	0	
1741	930589	1060304	1	
1742	930591	1060305	1	
1743	930598	1060306	1	
1744	930600	1060307	1	
1745	-1	-1	0	
1746	-1	-1	0	
1747	930627	1060310	1	
1748	930632	1060311	1	
1749	930633	1060312	1	
1750	930639	1060313	1	
1751	930646	1060314	1	
1752	930653	1060315	1	
1753	930656	1060316	1	
1754	930670	1060317	1	
1755	930681	1060318	1	
1756	930684	1060319	1	
1757	930701	1060320	1	
1758	930703	1060321	1	
1759	930707	1060322	1	
1760	930713	1060323	1	
1761	844434	1060324	1	
1762	844449	1060325	1	
1763	844453	1060326	1	
1764	-1	-1	0	
1765	844598	1060328	1	
1766	844605	1060329	1	
1767	844620	1060330	1	
1768	844647	1060331	1	
1769	844654	1060332	1	
1770	844669	1060333	1	
1771	844730	1060334	1	
1772	844792	1060335	1	
1773	-1	-1	0	
1774	844858	1060337	1	
1775	844930	1060338	1	
1776	844935	1060339	1	
1777	844969	1060340	1	
1778	844972	1060341	1	
1779	844974	1060342	1	
1780	844977	1060343	1	
1781	844983	1060344	1	
1782	845066	1060345	1	
1783	845072	1060346	1	
1784	845079	1060347	1	
1785	845086	1060348	1	
1786	845112	1060349	1	
1787	777675	1060350	1	
1788	777703	1060351	1	
1789	777718	1060352	1	
1790	777724	1060353	1	
1791	-1	-1	0	
1792	-1	-1	0	
1793	904320	1060356	1	
1794	904330	1060357	1	
1795	904348	1060358	1	
1796	904356	1060359	1	
1797	904357	1060360	1	
1798	904362	1060361	1	
1799	904383	1060362	1	
1800	561035	782267	1	
1801	904408	1060363	1	
1802	-1	-1	0	
1803	-1	-1	0	
1804	561074	782271	1	
1805	904420	1060365	1	
1806	904426	1060366	1	
1807	904433	1060367	1	
1808	904444	1060368	1	
1809	904447	1060369	1	
1810	904455	1060370	1	
1811	904474	1060371	1	
1812	904478	1060372	1	
1813	904491	1060373	1	
1814	904493	1060374	1	
1815	904495	1060375	1	
1816	904501	1060376	1	
1817	904502	1060377	1	
1818	904512	1060378	1	
1819	904513	1060379	1	
1820	904517	1060380	1	
1821	904519	1060381	1	
1822	904520	1060382	1	
1823	904521	1060383	1	
1824	904546	1060384	1	
1825	904552	1060385	1	
1826	904574	1060386	1	
1827	-1	-1	0	
1828	904588	1060388	1	
1829	909744	1060389	1	
1830	-1	-1	0	
1831	-1	-1	0	
1832	909759	1060392	1	
1833	909760	1060393	1	
1834	909771	1060394	1	
1835	909799	1060395	1	
1836	909814	1060396	1	
1837	-1	-1	0	
1838	909829	1060398	1	
1839	909832	1060399	1	
1840	-1	-1	0	
1841	909860	1060401	1	
1842	909862	1060402	1	
1843	-1	-1	0	
1844	909883	1060404	1	
1845	909892	1060405	1	
1846	909894	1060406	1	
1847	909924	1060407	1	
1848	909926	1060408	1	
1849	909941	1060409	1	
1850	909949	1060410	1	
1851	909962	1060411	1	
1852	909964	1060412	1	
1853	909967	1060413	1	
1854	909970	1060414	1	
1855	909972	1060415	1	
1856	909977	1060416	1	
1857	909988	1060417	1	
1858	910002	1060418	1	
1859	910009	1060419	1	
1860	-1	-1	0	
1861	910025	1060421	1	
1862	910031	1060422	1	
1863	910038	1060423	1	
1864	910071	1060424	1	
1865	910072	1060425	1	
1866	910073	1060426	1	
1867	910076	1060427	1	
1868	910102	1060428	1	
1869	910108	1060429	1	
1870	910112	1060430	1	
1871	910116	1060431	1	
1872	910131	1060432	1	
1873	910144	1060433	1	
1874	910150	1060434	1	
1875	910157	1060435	1	
1876	-1	-1	0	
1877	910181	1060437	1	
1878	910190	1060438	1	
1879	910192	1060439	1	
1880	910196	1060440	1	
1881	910200	1060441	1	
1882	910222	1060442	1	
1883	910223	1060443	1	
1884	910230	1060444	1	
1885	910231	1060445	1	
1886	910244	1060446	1	
1887	-1	-1	0	
1888	-1	-1	0	
1889	910273	1060449	1	
1890	910277	1060450	1	
1891	910279	1060451	1	
1892	-1	-1	0	
1893	910293	1060453	1	
1894	910304	1060454	1	
1895	910315	1060455	1	
1896	910323	1060456	1	
1897	910327	1060457	1	
1898	910338	1060458	1	
1899	-1	-1	0	
1900	910370	1060460	1	
1901	910379	1060461	1	
1902	910384	1060462	1	
1903	910400	1060463	1	
1904	804006	1012723	1	
1905	910401	1060464	1	
1906	804066	1012725	1	
1907	734773	1012726	1	
1908	910404	1060465	1	
1909	910408	1060466	1	
1910	910424	1060467	1	
1911	910441	1060468	1	
1912	910449	1060469	1	
1913	910457	1060470	1	
1914	910458	1060471	1	
1915	910461	1060472	1	
1916	-1	-1	0	
1917	-1	-1	0	
1918	910490	1060475	1	
1919	910494	1060476	1	
1920	-1	-1	0	
1921	910509	1060478	1	
1922	-1	-1	0	
1923	910627	1060479	1	
1924	742648	826015	1	
1925	-1	-1	0	
1926	910635	1060481	1	
1927	910642	1060482	1	
1928	742667	826019	1	
1929	742672	826020	1	
1930	910655	1060483	1	
1931	910664	1060484	1	
1932	910666	1060485	1	
1933	910668	1060486	1	
1934	910673	1060487	1	
1935	910675	1060488	1	
1936	910676	1060489	1	
1937	-1	-1	0	
1938	731084	1060491	1	
1939	661610	1060492	1	
1940	661652	1060493	1	
1941	661701	1060494	1	
1942	661883	1060495	1	
1943	661979	1060496	1	
1944	-1	-1	0	
1945	662157	1060498	1	
1946	809549	1060499	1	
1947	809562	1060500	1	
1948	408807	1060501	1	
1949	847292	918233	1	
1950	409598	1060502	1	
1951	847297	918235	1	
1952	361779	1060503	1	
1953	853098	1060504	1	
1954	853104	1060505	1	
1955	853108	1060506	1	
1956	-1	-1	0	
1957	853137	1060508	1	
1958	495824	687248	1	
1959	-1	-1	0	
1960	853167	1060510	1	
1961	853216	1060511	1	
1962	853233	1060512	1	
1963	853242	1060513	1	
1964	853343	1060514	1	
1965	853348	1060515	1	
1966	853371	1060516	1	
1967	853487	1060517	1	
1968	853498	1060518	1	
1969	853502	1060519	1	
1970	853503	1060520	1	
1971	853504	1060521	1	
1972	853506	1060522	1	
1973	853539	1060523	1	
1974	853543	1060524	1	
1975	853560	1060525	1	
1976	853576	1060526	1	
1977	933634	966121	1	
1978	933646	966122	1	
1979	933647	966123	1	
1980	853624	1060527	1	
1981	853625	1060528	1	
1982	933667	966126	1	
1983	853643	1060529	1	
1984	853662	1060530	1	
1985	853692	1060531	1	
1986	853699	1060532	1	
1987	853700	1060533	1	
1988	853760	1060534	1	
1989	853776	1060535	1	
1990	853786	1060536	1	
1991	853797	1060537	1	
1992	594818	1060538	1	
1993	594845	1060539	1	
1994	594906	1060540	1	
1995	-1	-1	0	
1996	-1	-1	0	
1997	945203	1060543	1	
1998	945206	1060544	1	
1999	945215	1060545	1	
2000	945233	1060546	1	
2001	945235	1060547	1	
2002	945236	1060548	1	
2003	945245	1060549	1	
2004	-1	-1	0	
2005	945248	1060551	1	
2006	945253	1060552	1	
2007	945255	1060553	1	
2008	945260	1060554	1	
2009	945277	1060555	1	
2010	945282	1060556	1	
2011	945286	1060557	1	
2012	945290	1060558	1	
2013	945292	1060559	1	
2014	945317	1060560	1	
2015	945329	1060561	1	
2016	945333	1060562	1	
2017	945338	1060563	1	
2018	945339	1060564	1	
2019	945347	1060565	1	
2020	945363	1060566	1	
2021	945372	1060567	1	
2022	-1	-1	0	
2023	945393	1060569	1	
2024	945400	1060570	1	
2025	945410	1060571	1	
2026	945413	1060572	1	
2027	945415	1060573	1	
2028	945424	1060574	1	
2029	945432	1060575	1	
2030	945435	1060576	1	
2031	945436	1060577	1	
2032	945439	1060578	1	
2033	945444	1060579	1	
2034	945448	1060580	1	
2035	945453	1060581	1	
2036	945454	1060582	1	
2037	945462	1060583	1	
2038	945463	1060584	1	
2039	945464	1060585	1	
2040	945470	1060586	1	
2041	945473	1060587	1	
2042	945476	1060588	1	
2043	945478	1060589	1	
2044	945479	1060590	1	
2045	945482	1060591	1	
2046	945486	1060592	1	
2047	945508	1060593	1	
2048	945512	1060594	1	
2049	945520	1060595	1	
2050	945526	1060596	1	
2051	945531	1060597	1	
2052	945541	1060598	1	
2053	945542	1060599	1	
2054	945549	1060600	1	
2055	945553	1060601	1	
2056	945562	1060602	1	
2057	945571	1060603	1	
2058	945575	1060604	1	
2059	-1	-1	0	
2060	945578	1060606	1	
2061	945584	1060607	1	
2062	945587	1060608	1	
2063	945591	1060609	1	
2064	945593	1060610	1	
2065	945607	1060611	1	
2066	945608	1060612	1	
2067	945613	1060613	1	
2068	-1	-1	0	
2069	945627	1060615	1	
2070	-1	-1	0	
2071	945639	1060617	1	
2072	945641	1060618	1	
2073	945645	1060619	1	
2074	945661	1060620	1	
2075	945671	1060621	1	
2076	945683	1060622	1	
2077	945687	1060623	1	
2078	945696	1060624	1	
2079	850240	871892	1	
2080	945709	1060625	1	
2081	945710	1060626	1	
2082	945713	1060627	1	
2083	850251	871896	1	
2084	945719	1060628	1	
2085	945732	1060629	1	
2086	945742	1060630	1	
2087	945752	1060631	1	
2088	945753	1060632	1	
2089	945757	1060633	1	
2090	945771	1060634	1	
2091	850271	871904	1	
2092	945772	1060635	1	
2093	945773	1060636	1	
2094	945780	1060637	1	
2095	945786	1060638	1	
2096	945802	1060639	1	
2097	945811	1060640	1	
2098	945813	1060641	1	
2099	945834	1060642	1	
2100	-1	-1	0	
2101	945840	1060644	1	
2102	945846	1060645	1	
2103	945855	1060646	1	
2104	945880	1060647	1	
2105	945882	1060648	1	
2106	945883	1060649	1	
2107	945884	1060650	1	
2108	-1	-1	0	
2109	945891	1060652	1	
2110	945896	1060653	1	
2111	945898	1060654	1	
2112	945919	1060655	1	
2113	945920	1060656	1	
2114	945923	1060657	1	
2115	945926	1060658	1	
2116	945928	1060659	1	
2117	945930	1060660	1	
2118	945942	1060661	1	
2119	945958	1060662	1	
2120	945961	1060663	1	
2121	945962	1060664	1	
2122	945966	1060665	1	
2123	945970	1060666	1	
2124	-1	-1	0	
2125	946069	1060668	1	
2126	946090	1060669	1	
2127	946102	1060670	1	
2128	946109	1060671	1	
2129	946113	1060672	1	
2130	946120	1060673	1	
2131	946127	1060674	1	
2132	946132	1060675	1	
2133	946139	1060676	1	
2134	946143	1060677	1	
2135	946154	1060678	1	
2136	946156	1060679	1	
2137	946160	1060680	1	
2138	946174	1060681	1	
2139	946180	1060682	1	
2140	946188	1060683	1	
2141	946197	1060684	1	
2142	946200	1060685	1	
2143	946201	1060686	1	
2144	-1	-1	0	
2145	900983	1060688	1	
2146	-1	-1	0	
2147	900989	1060690	1	
2148	-1	-1	0	
2149	901013	1060692	1	
2150	901021	1060693	1	
2151	901037	1060694	1	
2152	-1	-1	0	
2153	901048	1060696	1	
2154	901053	1060697	1	
2155	901055	1060698	1	
2156	901087	1060699	1	
2157	-1	-1	0	
2158	901103	1060701	1	
2159	901107	1060702	1	
2160	901114	1060703	1	
2161	901118	1060704	1	
2162	901120	1060705	1	
2163	880953	1012966	1	
2164	880971	1012967	1	
2165	901121	1060706	1	
2166	901140	1060707	1	
2167	881058	1012970	1	
2168	881065	1012971	1	
2169	881075	1012972	1	
2170	881077	1012973	1	
2171	881078	1012974	1	
2172	901163	1060708	1	
2173	901168	1060709	1	
2174	853799	1060710	1	
2175	853812	1060711	1	
2176	853839	1060712	1	
2177	853848	1060713	1	
2178	853882	1060714	1	
2179	765220	1060715	1	
2180	765250	1060716	1	
2181	993881	1060717	1	
2182	-1	-1	0	
2183	993890	1060719	1	
2184	993893	1060720	1	
2185	993894	1060721	1	
2186	993898	1060722	1	
2187	993899	1060723	1	
2188	993908	1060724	1	
2189	993910	1060725	1	
2190	993911	1060726	1	
2191	993918	1060727	1	
2192	993920	1060728	1	
2193	993922	1060729	1	
2194	993928	1060730	1	
2195	993944	1060731	1	
2196	993946	1060732	1	
2197	993947	1060733	1	
2198	993950	1060734	1	
2199	993963	1060735	1	
2200	993965	1060736	1	
2201	993967	1060737	1	
2202	993969	1060738	1	
2203	993976	1060739	1	
2204	993977	1060740	1	
2205	993978	1060741	1	
2206	835878	918479	1	
2207	993983	1060742	1	
2208	993987	1060743	1	
2209	993990	1060744	1	
2210	835901	918483	1	
2211	835902	918484	1	
2212	993991	1060745	1	
2213	835907	918486	1	
2214	993992	1060746	1	
2215	993993	1060747	1	
2216	993996	1060748	1	
2217	993999	1060749	1	
2218	994001	1060750	1	
2219	994003	1060751	1	
2220	994009	1060752	1	
2221	-1	-1	0	
2222	994015	1060754	1	
2223	994019	1060755	1	
2224	994021	1060756	1	
